Car_ID,Brand,Model,Year,Engine_Size,Cylinders,Transmission,Fuel_Type,Mileage,Horsepower,Doors,Weight,Color,Price
3302,BMW,X3,2018,2.4,8,Automatic,Petrol,15.0,585,5,3346,White,123340
3303,Tesla,Model Y,2004,6.1,4,Automatic,Hybrid,18.3,555,3,1224,White,129174
3304,BMW,5 Series,2018,3.6,10,Manual,Diesel,14.9,104,3,3361,Blue,46845
3305,Ford,Escape,2020,1.5,4,Automatic,Diesel,9.0,95,3,1694,White,27289
3306,Tesla,Model Y,1993,5.2,10,Automatic,Hybrid,9.9,417,3,3167,Yellow,73770
3307,Ford,Mustang,2011,2.9,6,Manual,Hybrid,23.8,514,2,2829,Black,76213
3308,Honda,Civic,1998,4.7,5,Manual,Diesel,8.1,58,4,1985,White,21819
3309,Ford,Escape,1997,2.7,4,Manual,Hybrid,14.7,74,3,3426,Yellow,19762
3310,Mercedes,E-Class,2022,5.6,5,Manual,Diesel,7.5,105,4,1926,Silver,59094
3311,Ford,Mustang,2000,4.6,12,Automatic,Electric,15.4,603,3,1392,Red,104628
3312,Toyota,Corolla,2000,4.0,4,Manual,Hybrid,22.5,331,5,1051,White,50906
3313,Tesla,Model S,2006,5.4,10,Automatic,Hybrid,10.9,322,2,2677,Green,82552
3314,Tesla,Model 3,1999,2.2,12,Manual,Diesel,6.5,71,2,1657,Blue,28934
3315,BMW,X3,2000,2.1,8,Manual,Diesel,19.0,510,3,1998,Yellow,97030
3316,Mercedes,C-Class,2015,1.9,10,Automatic,Petrol,9.9,205,2,2763,Black,68282
3317,Ford,Mustang,1994,6.4,12,Manual,Diesel,17.8,216,4,2142,Silver,37259
3318,Ford,Fusion,1991,6.1,6,Automatic,Petrol,20.0,255,4,3453,Black,40432
3319,Honda,Fit,2019,1.6,5,Manual,Hybrid,17.9,216,5,2828,White,37222
3320,Toyota,Camry,1998,2.8,12,Automatic,Petrol,20.5,353,2,2635,Yellow,50350
3321,Tesla,Model Y,1997,5.5,5,Manual,Petrol,24.0,684,4,1363,White,124862
3322,Tesla,Model S,1994,1.9,4,Manual,Hybrid,5.5,288,3,2171,Blue,50651
3323,Ford,Mustang,2004,5.4,12,Automatic,Electric,11.1,451,3,2162,Silver,85643
3324,BMW,X5,2007,6.5,5,Automatic,Hybrid,18.7,277,3,1708,Silver,74712
3325,Tesla,Model S,2016,3.6,6,Manual,Petrol,17.6,241,4,1443,Black,69082
3326,Ford,Fusion,2020,1.0,12,Automatic,Petrol,6.9,652,2,1738,Black,92119
3327,Toyota,RAV4,1996,3.7,4,Manual,Diesel,15.5,508,4,1750,Silver,57437
3328,Tesla,Model S,1990,2.5,6,Automatic,Electric,7.1,293,2,1442,White,61746
3329,Tesla,Model S,1999,6.3,8,Manual,Diesel,21.4,592,5,1123,White,126425
3330,BMW,X3,2007,3.4,8,Automatic,Petrol,8.2,132,4,3493,Blue,45875
3331,Honda,Civic,2016,4.5,3,Automatic,Diesel,19.6,86,2,2480,Silver,29813
3332,BMW,X3,1993,6.1,3,Automatic,Diesel,19.5,463,5,2116,Black,97562
3333,Ford,Focus,2002,6.4,10,Manual,Diesel,24.0,335,3,2198,Black,61839
3334,Toyota,Prius,2001,2.4,6,Automatic,Electric,21.2,149,3,3142,White,34649
3335,BMW,X5,1997,5.2,4,Manual,Diesel,19.8,508,4,2208,Yellow,93689
3336,Toyota,Camry,2013,1.0,5,Manual,Hybrid,15.0,71,3,867,Yellow,24777
3337,Mercedes,E-Class,2024,1.4,10,Manual,Electric,18.8,289,4,1082,Red,108425
3338,BMW,X3,1997,4.2,8,Manual,Petrol,20.3,263,2,2537,White,52419
3339,Mercedes,C-Class,2006,6.0,12,Automatic,Hybrid,16.9,672,4,2514,White,117562
3340,BMW,X3,2001,5.1,6,Manual,Petrol,12.9,446,2,1150,Green,91629
3341,Mercedes,GLA,1992,3.3,4,Manual,Electric,5.4,488,3,2585,Red,108670
3342,Ford,Escape,2013,6.0,10,Manual,Diesel,16.4,581,5,1089,Red,93481
3343,Mercedes,E-Class,1995,4.4,5,Manual,Electric,8.6,564,5,2201,White,121559
3344,BMW,X5,2002,4.2,6,Manual,Electric,20.4,653,2,2529,Red,146886
3345,Honda,Accord,2013,3.1,12,Manual,Petrol,15.9,169,2,1197,Green,32813
3346,Mercedes,GLA,2025,1.3,10,Automatic,Electric,18.2,423,3,3177,Silver,116013
3347,Ford,Focus,1991,1.2,3,Manual,Hybrid,24.8,213,2,1580,Yellow,32319
3348,Tesla,Model X,2014,4.7,8,Manual,Diesel,23.0,616,3,1902,Red,123467
3349,Honda,Accord,2005,4.0,6,Manual,Hybrid,16.7,207,5,2025,Red,42363
3350,Ford,Escape,1993,2.3,12,Manual,Electric,17.8,658,4,1274,White,98078
3351,Toyota,Corolla,1994,2.8,10,Manual,Hybrid,11.4,601,5,1679,White,79459
3352,Ford,Mustang,2007,1.6,3,Manual,Electric,15.2,423,4,1093,White,77025
3353,Mercedes,E-Class,2019,2.5,3,Manual,Electric,10.0,144,2,1644,White,59404
3354,BMW,5 Series,2008,2.8,5,Manual,Petrol,8.6,238,5,3095,Green,64302
3355,Toyota,Camry,2019,4.5,5,Automatic,Hybrid,7.3,452,3,1179,White,67823
3356,Toyota,Prius,2006,6.0,6,Automatic,Diesel,7.3,575,2,2679,Blue,76063
3357,Tesla,Model Y,2016,6.3,3,Manual,Electric,23.2,640,5,1012,Red,177984
3358,Ford,Mustang,2009,2.0,8,Automatic,Electric,6.6,225,5,2145,Yellow,50595
3359,Tesla,Model Y,1993,3.1,8,Automatic,Electric,7.9,677,2,2221,White,124969
3360,Ford,Focus,2010,3.1,5,Manual,Electric,16.1,422,3,807,White,72297
3361,Tesla,Model X,2019,3.6,10,Manual,Diesel,21.3,379,3,2122,Blue,90624
3362,Ford,Focus,1998,4.5,12,Automatic,Electric,10.7,264,4,1222,Red,43964
3363,BMW,5 Series,2015,2.6,3,Automatic,Diesel,11.3,319,4,2137,Green,81683
3364,Tesla,Model X,2015,6.1,4,Manual,Diesel,15.6,467,5,3058,Yellow,121961
3365,Honda,CR-V,2023,3.7,3,Manual,Hybrid,21.1,584,3,813,Blue,97056
3366,Mercedes,C-Class,2004,4.6,12,Manual,Diesel,18.1,573,4,3098,Black,111687
3367,Mercedes,GLE,1995,5.1,10,Automatic,Hybrid,20.5,457,4,3053,Red,85112
3368,Ford,Fusion,1991,3.7,5,Automatic,Diesel,21.7,71,3,2027,Black,17356
3369,Honda,Fit,2001,1.2,3,Manual,Electric,13.1,144,3,2000,Red,27387
3370,Ford,Escape,1995,5.8,12,Manual,Hybrid,22.7,247,4,840,Blue,34930
3371,Mercedes,GLE,1999,5.0,12,Manual,Hybrid,23.2,163,5,1636,Silver,47013
3372,BMW,X3,2020,3.7,6,Automatic,Diesel,21.2,299,3,1321,Red,76761
3373,Toyota,Camry,2005,3.2,8,Manual,Hybrid,9.3,648,4,1118,Blue,75165
3374,Ford,Escape,1990,5.5,5,Manual,Electric,18.9,522,3,1813,Red,87287
3375,Tesla,Model S,2025,3.8,3,Manual,Electric,21.9,460,4,2480,Blue,120897
3376,BMW,3 Series,2022,1.2,6,Automatic,Hybrid,7.4,174,4,2681,White,64955
3377,Tesla,Model Y,2015,1.9,3,Manual,Hybrid,9.5,79,2,2066,Yellow,40286
3378,Honda,Accord,2017,2.3,10,Automatic,Petrol,23.8,126,4,941,Yellow,36877
3379,BMW,X5,2017,4.4,3,Manual,Petrol,14.4,579,4,2284,Silver,130451
3380,BMW,X3,2017,5.4,5,Automatic,Electric,9.9,697,3,3349,Red,171835
3381,Honda,CR-V,2025,1.4,12,Automatic,Diesel,6.4,539,2,1225,Blue,82667
3382,BMW,X5,2017,3.8,6,Manual,Hybrid,13.1,274,4,2014,Yellow,77957
3383,Honda,Civic,2011,1.9,6,Manual,Electric,22.5,310,5,1234,Yellow,63768
3384,BMW,X3,2018,2.5,3,Manual,Electric,22.0,596,3,1126,Blue,164388
3385,Toyota,RAV4,2016,1.0,10,Automatic,Electric,8.3,134,2,2374,Black,44141
3386,BMW,X3,2017,3.0,6,Automatic,Hybrid,9.9,283,3,2252,Yellow,76318
3387,Tesla,Model Y,2024,3.6,3,Automatic,Diesel,6.3,432,2,863,White,91556
3388,BMW,3 Series,2024,3.0,4,Manual,Hybrid,16.6,415,4,2925,Blue,104785
3389,Mercedes,E-Class,2023,5.4,12,Manual,Diesel,22.1,389,2,1784,Red,95130
3390,Honda,Fit,2004,6.1,3,Automatic,Diesel,19.0,615,3,1101,White,86810
3391,Tesla,Model Y,2014,6.2,6,Manual,Petrol,19.5,401,3,2333,Red,108415
3392,Ford,Mustang,2006,2.3,10,Manual,Petrol,7.3,360,3,1615,Yellow,46927
3393,Honda,Accord,2015,3.8,3,Manual,Hybrid,22.0,217,3,1947,Silver,45988
3394,Honda,Fit,1992,1.2,3,Automatic,Electric,16.7,420,4,1628,Green,68345
3395,Toyota,Camry,1991,4.3,12,Manual,Petrol,21.4,271,4,1784,White,41360
3396,Honda,Fit,2003,1.5,5,Manual,Hybrid,17.3,77,5,1609,Yellow,21435
3397,Honda,Fit,2023,1.6,6,Automatic,Electric,24.9,393,4,1568,Silver,73106
3398,Ford,Fusion,2006,1.4,8,Automatic,Hybrid,6.0,115,4,2525,Red,28100
3399,Toyota,Camry,2024,3.3,8,Manual,Electric,21.1,131,3,2760,White,43269
3400,Tesla,Model X,2023,1.2,5,Automatic,Petrol,21.3,159,4,1262,White,62510
3401,Mercedes,C-Class,1990,3.5,5,Manual,Diesel,22.8,146,5,2650,Blue,42017
3402,BMW,3 Series,1990,1.1,8,Manual,Electric,8.6,87,2,2675,Silver,27148
3403,Toyota,Corolla,1991,6.0,10,Automatic,Diesel,16.5,655,3,1572,Green,87734
3404,Honda,Civic,2022,2.3,12,Automatic,Petrol,24.3,162,5,3416,Black,43362
3405,BMW,X3,2002,1.8,10,Manual,Hybrid,12.5,622,2,3415,Silver,118081
3406,Tesla,Model Y,1996,1.7,8,Automatic,Hybrid,10.4,174,2,3421,White,47682
3407,BMW,X5,2014,6.3,12,Automatic,Electric,24.6,671,5,1785,White,171795
3408,Honda,Civic,2008,4.2,10,Manual,Petrol,5.4,390,3,2621,Black,58661
3409,Tesla,Model Y,2025,5.0,5,Manual,Electric,22.2,439,2,2909,Green,125511
3410,Ford,Escape,2018,4.9,6,Automatic,Hybrid,24.1,231,3,3484,Red,53741
3411,Toyota,RAV4,2004,1.1,5,Manual,Petrol,17.3,128,2,2662,Black,26865
3412,Ford,Escape,1994,2.0,10,Manual,Hybrid,6.9,324,5,3310,Red,43822
3413,Honda,Accord,2010,2.6,6,Automatic,Diesel,14.2,252,4,1291,Yellow,42419
3414,Tesla,Model Y,2025,2.1,5,Manual,Diesel,22.1,256,5,2589,White,68486
3415,Ford,Focus,2020,3.5,8,Automatic,Petrol,12.3,449,3,1965,Red,67784
3416,Mercedes,E-Class,2021,1.1,12,Automatic,Electric,20.6,456,4,1685,Blue,132185
3417,Ford,Fusion,2014,6.3,5,Automatic,Electric,7.3,598,5,1772,Red,107698
3418,Tesla,Model Y,1995,1.2,12,Automatic,Diesel,23.3,52,4,842,Black,21141
3419,Tesla,Model 3,2022,1.3,10,Manual,Hybrid,13.8,185,3,2342,Silver,52976
3420,Ford,Escape,1994,4.3,8,Automatic,Diesel,6.7,162,5,2579,White,32314
3421,BMW,X5,1992,5.9,8,Manual,Electric,23.0,53,3,920,Green,39637
3422,Ford,Fusion,2011,1.7,5,Manual,Hybrid,11.3,637,2,1393,Blue,73436
3423,Honda,Fit,1994,4.7,5,Manual,Hybrid,24.1,132,5,2999,Yellow,26827
3424,BMW,X3,2011,1.7,4,Manual,Petrol,7.2,362,5,3242,Green,87877
3425,Honda,Civic,2011,3.8,5,Manual,Petrol,10.0,256,4,1372,White,40098
3426,Honda,Accord,1991,3.1,12,Manual,Hybrid,21.1,56,3,2919,White,16592
3427,BMW,5 Series,1993,1.0,8,Automatic,Petrol,5.8,287,5,2145,Silver,63088
3428,BMW,X3,2004,2.7,6,Automatic,Diesel,14.6,219,5,3302,Green,55341
3429,Mercedes,E-Class,2023,1.5,3,Manual,Electric,5.4,190,3,3363,White,73765
3430,BMW,3 Series,2007,2.8,4,Automatic,Hybrid,20.3,357,2,2130,Black,82852
3431,Toyota,Prius,1993,5.2,5,Automatic,Petrol,7.7,303,4,1314,Silver,42705
3432,BMW,3 Series,1996,6.4,8,Manual,Petrol,20.5,591,4,2605,Silver,101584
3433,Tesla,Model X,2008,3.5,12,Manual,Diesel,12.6,488,4,3112,Black,115111
3434,BMW,X5,2018,5.1,5,Automatic,Diesel,22.0,536,3,2762,White,113280
3435,Mercedes,E-Class,2023,1.1,3,Manual,Diesel,21.8,581,5,3094,White,124776
3436,Ford,Focus,2014,5.1,8,Manual,Hybrid,18.3,439,4,2026,Red,74500
3437,Ford,Mustang,2010,2.0,4,Automatic,Petrol,15.9,341,2,2937,White,59752
3438,Honda,Civic,2006,4.5,4,Automatic,Electric,15.9,442,5,1230,Black,87992
3439,Honda,Civic,2001,3.9,12,Automatic,Electric,15.1,182,2,1271,Silver,41026
3440,Tesla,Model 3,2003,2.5,6,Automatic,Diesel,12.3,630,4,2506,Silver,116192
3441,Tesla,Model S,2007,3.0,4,Automatic,Electric,20.1,540,3,1605,Red,145571
3442,Toyota,Camry,2014,6.3,10,Automatic,Petrol,10.3,185,5,1425,Yellow,47964
3443,Mercedes,E-Class,2007,6.4,12,Automatic,Electric,18.7,328,4,1420,White,109542
3444,Toyota,Prius,2002,1.5,3,Manual,Petrol,12.9,258,3,2846,Red,43201
3445,Honda,Civic,2009,1.7,8,Automatic,Petrol,24.4,366,5,2552,Yellow,60512
3446,BMW,X5,2006,1.4,4,Manual,Diesel,23.7,308,4,2860,Yellow,66581
3447,Honda,Civic,1999,2.3,3,Automatic,Hybrid,21.0,307,3,1434,Silver,41255
3448,Tesla,Model S,1991,3.6,4,Manual,Electric,19.0,259,4,1651,Blue,67334
3449,Honda,Fit,2019,3.5,6,Automatic,Petrol,12.4,303,4,2853,Yellow,56330
3450,Honda,Accord,1990,1.9,12,Manual,Hybrid,17.9,314,5,2381,Yellow,43968
3451,Mercedes,GLE,1997,4.8,4,Manual,Petrol,11.9,181,5,1197,Black,50110
3452,Tesla,Model Y,1996,4.3,5,Manual,Electric,5.6,580,3,2915,Blue,126227
3453,Toyota,Camry,2021,6.3,12,Manual,Petrol,16.9,550,3,2310,White,85569
3454,Tesla,Model X,2022,1.5,3,Manual,Petrol,15.2,272,2,2797,Green,79160
3455,BMW,X5,1993,5.1,3,Automatic,Electric,6.2,490,4,1231,Silver,100441
3456,Toyota,Prius,2013,4.2,6,Automatic,Diesel,8.6,357,4,3460,White,65048
3457,Tesla,Model X,2001,1.4,5,Manual,Hybrid,7.0,207,4,2484,Red,53750
3458,Honda,Accord,1997,2.3,6,Automatic,Hybrid,22.6,205,5,1551,Silver,37279
3459,Honda,CR-V,2023,4.6,3,Manual,Hybrid,21.4,323,5,1141,Blue,65027
3460,Honda,CR-V,2008,4.6,8,Automatic,Hybrid,20.4,261,4,1782,Yellow,42436
3461,BMW,X3,1992,2.1,10,Automatic,Hybrid,13.6,155,3,2710,Blue,38229
3462,Mercedes,E-Class,2015,1.0,6,Manual,Hybrid,23.1,661,3,3002,Black,135540
3463,Toyota,Prius,1991,4.9,10,Manual,Hybrid,6.0,398,5,1762,Green,49621
3464,Honda,CR-V,2000,4.1,10,Manual,Petrol,7.2,668,4,3473,Black,89976
3465,Honda,Fit,1999,4.8,12,Automatic,Electric,21.8,560,3,3283,Green,82356
3466,Tesla,Model X,1994,6.4,6,Manual,Hybrid,12.8,571,2,1166,White,120096
3467,Tesla,Model Y,1998,1.6,6,Manual,Diesel,19.2,255,2,1615,Blue,58349
3468,Ford,Mustang,2000,1.2,12,Automatic,Hybrid,9.2,367,4,1146,Blue,47920
3469,Tesla,Model X,2004,3.9,6,Automatic,Hybrid,14.5,60,5,2757,Black,32941
3470,Tesla,Model S,1994,3.7,12,Automatic,Hybrid,13.7,97,4,2362,Red,30273
3471,Tesla,Model X,2018,3.3,12,Automatic,Petrol,21.9,116,2,2991,Silver,56791
3472,Tesla,Model 3,2025,4.5,10,Manual,Petrol,21.0,419,3,1011,Black,103172
3473,BMW,X5,1999,3.9,3,Automatic,Hybrid,14.5,673,4,2327,Red,118191
3474,Honda,Civic,2005,3.7,10,Automatic,Diesel,9.6,544,3,3464,Yellow,65955
3475,Honda,Fit,2005,3.3,6,Automatic,Diesel,19.1,621,3,1386,Green,79725
3476,BMW,5 Series,2018,2.7,10,Manual,Hybrid,12.2,285,2,2310,White,78724
3477,Ford,Mustang,1990,2.9,12,Automatic,Hybrid,17.2,487,4,3056,White,65972
3478,Toyota,Prius,2017,1.1,6,Automatic,Electric,19.0,197,2,3470,Red,45497
3479,Mercedes,GLA,2020,3.3,8,Automatic,Hybrid,14.8,405,3,1598,Red,86248
3480,Honda,Accord,1995,3.7,6,Automatic,Electric,18.3,147,5,1382,Yellow,31623
3481,Ford,Escape,1994,4.6,10,Automatic,Electric,16.9,530,3,1667,Silver,84680
3482,Ford,Fusion,2000,2.2,6,Manual,Petrol,12.8,321,3,2252,Silver,46924
3483,Mercedes,GLE,2019,3.5,8,Manual,Electric,5.2,635,4,1452,Red,149108
3484,BMW,X5,2013,3.3,8,Automatic,Diesel,5.4,57,2,1358,White,46360
3485,Toyota,Corolla,2022,2.4,12,Manual,Petrol,13.5,526,2,3219,Green,67646
3486,Tesla,Model X,2020,5.6,4,Manual,Petrol,9.6,171,2,1823,Black,65035
3487,Honda,Civic,1999,3.4,3,Manual,Electric,18.4,565,3,2035,Red,75297
3488,Ford,Mustang,2022,6.1,10,Automatic,Petrol,14.5,606,4,1904,White,95718
3489,Honda,Civic,1993,2.7,5,Manual,Electric,23.0,225,2,2613,Yellow,43441
3490,Ford,Escape,1994,4.5,4,Automatic,Electric,14.9,397,4,1886,White,69555
3491,Honda,CR-V,2010,5.6,10,Automatic,Electric,5.3,196,4,1272,Red,53472
3492,Mercedes,C-Class,2023,2.2,5,Automatic,Electric,12.0,108,2,3050,Green,64017
3493,BMW,X3,1994,1.3,10,Automatic,Electric,5.2,170,5,1406,Blue,49983
3494,Tesla,Model Y,1990,2.6,12,Automatic,Petrol,15.6,158,2,3317,Green,39428
3495,Mercedes,GLE,1994,1.1,5,Automatic,Diesel,8.6,157,4,2872,Black,35266
3496,BMW,X5,1996,1.6,6,Manual,Electric,23.0,657,3,2819,Green,117426
3497,Ford,Focus,1995,5.0,6,Automatic,Hybrid,12.0,507,2,3183,Yellow,67776
3498,Tesla,Model 3,2014,2.3,6,Automatic,Hybrid,22.4,460,5,1441,Silver,113374
3499,Toyota,Prius,1996,2.2,8,Manual,Hybrid,8.5,220,3,2698,Blue,33078
3500,Tesla,Model Y,2016,2.0,12,Automatic,Diesel,20.3,69,5,1247,Blue,44883
3501,Ford,Fusion,1990,5.8,8,Manual,Electric,18.4,664,5,2395,Black,88592
3502,Tesla,Model S,2025,5.8,4,Automatic,Electric,17.4,389,5,1077,White,131030
3503,BMW,3 Series,2016,2.3,3,Manual,Hybrid,9.5,589,4,2060,Silver,127417
3504,Toyota,Corolla,2013,4.7,8,Manual,Diesel,11.7,660,3,1264,Black,94486
3505,Mercedes,GLE,1996,2.1,4,Automatic,Electric,16.0,621,3,3252,Blue,131030
3506,Toyota,Camry,2005,5.6,12,Manual,Petrol,24.7,446,3,1010,Yellow,60643
3507,BMW,X3,2003,5.7,8,Automatic,Petrol,11.7,657,3,3415,Green,117548
3508,Tesla,Model S,2004,4.9,10,Automatic,Petrol,21.2,434,2,2182,Blue,88114
3509,Honda,Accord,1995,4.7,10,Automatic,Diesel,10.7,261,4,2086,Green,35506
3510,BMW,X3,2003,1.2,8,Automatic,Hybrid,9.6,102,2,3021,White,33628
3511,Honda,Accord,2000,1.4,6,Manual,Electric,16.7,122,3,2821,Green,27335
3512,Tesla,Model 3,2016,6.4,12,Automatic,Petrol,5.9,476,2,881,White,120647
3513,Honda,Accord,2000,1.2,6,Manual,Diesel,13.3,618,3,3431,Green,81408
3514,BMW,X3,1994,1.9,4,Manual,Petrol,15.3,399,4,2205,Red,76415
3515,Honda,Accord,2022,5.2,10,Automatic,Electric,24.0,242,2,1470,Green,59955
3516,BMW,X5,1994,2.9,5,Automatic,Hybrid,22.2,95,3,3295,Black,31141
3517,BMW,3 Series,1993,3.8,3,Manual,Hybrid,22.3,86,3,2985,Green,33631
3518,BMW,3 Series,2016,3.5,3,Automatic,Diesel,18.3,85,3,2302,Black,40551
3519,Honda,Accord,2013,5.8,10,Manual,Hybrid,20.6,219,5,3096,Green,52224
3520,Honda,Fit,2002,3.3,6,Manual,Petrol,17.8,66,5,1184,Silver,24014
3521,Toyota,Camry,2009,5.2,4,Automatic,Petrol,19.9,574,4,3404,Yellow,72142
3522,Ford,Mustang,1995,4.8,4,Manual,Electric,13.1,232,3,2372,Silver,47179
3523,Mercedes,E-Class,1995,1.1,6,Manual,Hybrid,23.6,594,2,2369,Silver,117887
3524,Honda,CR-V,2010,2.1,4,Automatic,Hybrid,10.1,275,2,2372,Blue,50534
3525,Ford,Mustang,1991,1.1,12,Manual,Hybrid,21.5,62,3,2823,Red,14811
3526,BMW,5 Series,2017,2.6,5,Manual,Petrol,5.3,590,2,3129,White,107186
3527,Mercedes,GLA,2015,2.1,6,Automatic,Diesel,16.0,492,3,2977,Silver,114726
3528,Ford,Focus,1999,5.8,10,Automatic,Electric,7.3,476,5,1607,Yellow,83100
3529,Tesla,Model Y,2013,5.4,5,Manual,Hybrid,18.4,484,5,2973,Black,109312
3530,Toyota,Prius,2022,6.2,6,Automatic,Hybrid,22.4,190,3,3478,Red,50428
3531,Toyota,RAV4,2019,1.3,3,Automatic,Electric,16.4,541,2,2007,Blue,97774
3532,Ford,Focus,2004,1.0,10,Manual,Electric,15.4,240,3,1716,White,40258
3533,Mercedes,GLA,2007,3.5,6,Manual,Hybrid,14.3,278,3,2002,Yellow,78432
3534,BMW,X3,2015,2.1,6,Manual,Electric,5.8,473,4,992,Silver,125719
3535,Mercedes,C-Class,1993,2.2,6,Manual,Hybrid,21.8,266,4,997,Yellow,62328
3536,Mercedes,GLA,2004,1.8,10,Manual,Electric,18.0,281,4,2998,White,79729
3537,Tesla,Model 3,2005,5.9,12,Automatic,Petrol,13.0,547,2,3398,White,128651
3538,BMW,5 Series,2025,4.7,6,Manual,Electric,16.5,378,5,2045,White,128056
3539,BMW,3 Series,1999,1.8,4,Automatic,Diesel,24.4,526,3,1374,Yellow,84861
3540,Mercedes,C-Class,2015,2.4,5,Automatic,Petrol,24.7,355,5,2494,Silver,82238
3541,Tesla,Model X,1990,1.4,4,Manual,Electric,8.0,529,5,1482,Blue,92287
3542,Toyota,RAV4,2007,2.3,4,Automatic,Diesel,21.3,483,3,885,Black,62217
3543,Honda,Civic,1993,1.2,12,Manual,Diesel,23.3,623,4,2978,Yellow,79993
3544,Honda,CR-V,1996,2.7,6,Manual,Petrol,22.9,194,5,3201,Silver,29115
3545,Honda,CR-V,1993,2.7,3,Manual,Petrol,6.8,504,4,3392,Red,53191
3546,Honda,CR-V,2021,3.4,8,Manual,Diesel,23.0,427,2,2108,Red,77055
3547,Honda,Accord,2001,3.6,10,Manual,Petrol,20.1,166,3,3329,Blue,31397
3548,BMW,X3,2010,4.5,5,Automatic,Petrol,10.6,103,4,1272,White,41582
3549,Mercedes,GLE,2000,3.2,4,Manual,Hybrid,12.6,274,3,1539,Silver,55288
3550,Ford,Focus,1990,2.0,8,Manual,Petrol,16.7,491,4,2444,Green,53457
3551,BMW,3 Series,2000,1.5,4,Manual,Electric,13.4,215,3,1992,Red,66284
3552,BMW,3 Series,2023,3.5,6,Manual,Electric,21.8,66,5,3444,White,64618
3553,Tesla,Model 3,1991,2.9,12,Automatic,Electric,7.0,540,2,3277,Green,128908
3554,Mercedes,GLA,2016,2.0,6,Manual,Hybrid,5.7,183,3,1418,Red,56043
3555,Tesla,Model X,1998,5.1,8,Manual,Diesel,9.5,453,4,1374,White,85749
3556,BMW,X5,2024,3.3,6,Automatic,Hybrid,21.4,434,3,1634,Yellow,89957
3557,Honda,Civic,2017,4.7,4,Automatic,Hybrid,18.1,649,5,2972,Green,80330
3558,Honda,CR-V,2025,5.7,5,Automatic,Petrol,9.3,313,4,2028,Black,65193
3559,Tesla,Model Y,2004,5.5,8,Manual,Electric,11.4,346,2,2838,Black,87884
3560,Toyota,Camry,2019,1.9,4,Automatic,Petrol,11.4,524,2,2242,White,74285
3561,Tesla,Model X,1995,2.1,5,Automatic,Diesel,15.2,155,2,1437,Blue,41729
3562,Tesla,Model X,2000,1.3,8,Automatic,Hybrid,6.9,691,4,2724,Silver,119832
3563,Mercedes,C-Class,2021,3.5,4,Manual,Diesel,16.4,476,2,1421,Yellow,108043
3564,BMW,5 Series,2022,4.2,3,Manual,Petrol,20.8,363,5,2747,Green,98532
3565,BMW,5 Series,2011,1.1,3,Manual,Hybrid,11.1,197,3,2348,Blue,58465
3566,Ford,Fusion,2023,6.1,6,Manual,Hybrid,24.3,457,2,2120,Red,83728
3567,Tesla,Model 3,2018,3.6,5,Manual,Hybrid,24.9,150,2,1306,Black,63405
3568,Ford,Escape,2012,3.9,10,Automatic,Hybrid,12.2,404,4,3042,White,70142
3569,Tesla,Model X,2020,4.0,8,Automatic,Diesel,22.6,207,5,2792,Yellow,72307
3570,Toyota,RAV4,2012,2.2,12,Automatic,Electric,14.3,210,3,2468,Blue,50724
3571,Honda,Civic,2016,3.0,8,Manual,Diesel,15.2,509,4,2395,Green,71636
3572,Toyota,Prius,2024,2.7,10,Manual,Diesel,20.7,378,5,3485,Blue,65959
3573,BMW,5 Series,2007,1.7,6,Automatic,Hybrid,22.3,97,4,2691,White,35304
3574,Honda,Civic,2002,3.4,10,Automatic,Diesel,11.7,88,4,1615,Red,25008
3575,Toyota,Camry,2003,5.3,3,Manual,Petrol,12.1,391,2,1763,Black,65813
3576,BMW,X5,2011,4.4,3,Manual,Hybrid,16.1,545,5,3398,Green,131371
3577,Toyota,Prius,2022,1.9,4,Manual,Electric,16.7,696,3,1153,Blue,105545
3578,Ford,Escape,2020,3.7,10,Manual,Petrol,13.6,620,2,2219,Black,90475
3579,Mercedes,GLA,2024,4.3,12,Automatic,Diesel,14.5,88,4,2040,Blue,55034
3580,Toyota,Corolla,2010,1.7,10,Automatic,Electric,23.8,162,4,973,Black,40161
3581,Mercedes,GLE,2021,6.0,3,Automatic,Hybrid,24.7,546,5,2443,Blue,107511
3582,Mercedes,GLA,1991,2.7,4,Manual,Diesel,6.6,123,3,1929,Silver,34475
3583,Tesla,Model 3,2025,3.6,6,Manual,Petrol,8.4,167,4,3102,Red,62273
3584,Toyota,Camry,2025,2.9,10,Manual,Electric,23.4,637,3,3337,Green,95339
3585,Honda,Civic,1994,4.0,12,Manual,Petrol,15.1,486,3,1744,Red,66687
3586,Ford,Mustang,2017,6.2,6,Manual,Petrol,16.0,271,4,1931,Yellow,56404
3587,Toyota,Prius,2019,4.0,12,Manual,Petrol,6.7,437,3,1613,Green,76433
3588,Toyota,Camry,1992,5.8,5,Manual,Electric,11.5,323,2,1937,Green,53976
3589,BMW,3 Series,2013,3.7,8,Automatic,Hybrid,17.1,250,3,832,Red,79843
3590,BMW,5 Series,1995,2.9,8,Manual,Electric,15.4,444,5,1700,Silver,100083
3591,Tesla,Model Y,1992,2.3,12,Automatic,Electric,15.9,459,3,2201,White,95201
3592,Honda,Civic,2025,2.2,6,Manual,Diesel,19.5,615,4,2117,Blue,83939
3593,Mercedes,C-Class,2025,2.9,5,Manual,Diesel,13.1,192,2,3370,White,58848
